time,bass,drums,vocals,other
2.85,189,185.16666666666666,100.9578947368421,19.857142857142858
2.86,190.66666666666666,184.58333333333334,100.9578947368421,19.875
2.88,191,184.41666666666666,101.51578947368421,19.375
2.90,191.66666666666666,184.91666666666666,101.6,18.848214285714285
2.91,191.83333333333334,184.33333333333334,101.56842105263158,18.821428571428573
2.93,191.5,184,100.9578947368421,18.116071428571427
2.95,191.33333333333334,183.5,100.56842105263158,18
2.96,191.16666666666666,182.33333333333334,99.4421052631579,17.919642857142858
2.98,191.5,182.16666666666666,99.37894736842105,18.410714285714285
3.00,190.5,181.58333333333334,99.27368421052631,18.732142857142858
3.01,190.16666666666666,179.83333333333334,99.36842105263158,19.526785714285715
3.03,189.5,177,98.84210526315789,19.107142857142858
3.05,191,178.16666666666666,98.85263157894737,18.035714285714285
3.06,190.5,180.41666666666666,99.43157894736842,17.723214285714285
3.08,189.5,181.75,100.07368421052631,17.544642857142858
3.10,188.83333333333334,181.58333333333334,100.62105263157895,17.053571428571427
3.11,188.5,180.33333333333334,100.16842105263157,17.696428571428573
3.13,188.83333333333334,179.16666666666666,100.71578947368421,17.580357142857142
3.15,189,178.08333333333334,101.22105263157894,17.348214285714285
3.16,189.5,178.58333333333334,101.3578947368421,17.616071428571427
3.18,188.83333333333334,179.83333333333334,100.4421052631579,17.482142857142858
3.20,187.83333333333334,180,100.52631578947368,17.839285714285715
3.21,188.16666666666666,180.08333333333334,100.63157894736842,17.589285714285715
3.23,187.5,181.5,100.0421052631579,17.919642857142858
3.25,185.83333333333334,181.33333333333334,100.83157894736843,17.258928571428573
3.26,185,181.75,101.2421052631579,17.392857142857142
3.28,183.66666666666666,181.83333333333334,99.91578947368421,16.607142857142858
3.30,182.33333333333334,183.5,99.88421052631578,16.401785714285715
3.31,182.33333333333334,183.83333333333334,99.83157894736843,16.3125
3.33,180.33333333333334,183.66666666666666,99.81052631578947,16.125
3.35,178.83333333333334,184.75,99.45263157894736,17.4375
3.36,176.66666666666666,184.25,99.5578947368421,17.767857142857142
3.38,174.66666666666666,182.5,99.93684210526315,16.919642857142858
3.40,174.16666666666666,183.41666666666666,100.18947368421053,16.294642857142858
3.41,172.33333333333334,185.58333333333334,99.67368421052632,16.133928571428573
3.43,172,186.41666666666666,100.38947368421053,16
3.45,170.83333333333334,187.75,100.16842105263157,16.098214285714285
3.46,168,186.5,100.56842105263158,15.508928571428571
3.48,166.83333333333334,186.33333333333334,99.89473684210526,16.455357142857142
3.50,166.66666666666666,187.58333333333334,99.6421052631579,16.419642857142858
3.51,166.66666666666666,188.33333333333334,100.33684210526316,16.241071428571427
3.53,165.5,187.83333333333334,100.71578947368421,16.660714285714285
3.55,165,188.5,100.70526315789473,16.830357142857142
3.56,164.16666666666666,186.66666666666666,100.86315789473684,16.633928571428573
3.58,164.66666666666666,186.08333333333334,101.6842105263158,17.375
3.60,164.83333333333334,185.08333333333334,101.52631578947368,16.946428571428573
3.61,165,182.75,101.90526315789474,17.705357142857142
3.63,164.5,180.33333333333334,101.86315789473684,17.928571428571427
3.65,164,177.25,101.52631578947368,18.089285714285715
3.66,165,176.33333333333334,101.4421052631579,19.125
3.68,166.5,176.91666666666666,101.65263157894736,19
3.70,166.5,180.83333333333334,100.9578947368421,19.017857142857142
3.71,166.66666666666666,184.91666666666666,101.57894736842105,20.339285714285715
3.73,167.83333333333334,186.66666666666666,102,20.964285714285715
3.75,167.66666666666666,186.91666666666666,102.22105263157894,21.3125
3.76,167.33333333333334,187.5,102.92631578947369,21.75
3.78,167.66666666666666,188.83333333333334,103.77894736842106,20.794642857142858
3.80,168,189.41666666666666,103.72631578947369,20.669642857142858
3.81,167.5,189.66666666666666,103.33684210526316,20.169642857142858
3.83,166.66666666666666,190.25,103.0421052631579,20.8125
3.85,168.66666666666666,190.75,102.82105263157895,20.258928571428573
3.86,168.33333333333334,190.5,102.89473684210526,19.196428571428573
3.88,167.5,188.16666666666666,103.67368421052632,18.410714285714285
3.90,169.83333333333334,187.5,103.42105263157895,18.428571428571427
3.91,168.83333333333334,188.58333333333334,103.5578947368421,18.955357142857142
3.93,170,190.5,104.61052631578947,19.875
3.95,169,190.75,104.94736842105263,20.3125
3.96,168,188.58333333333334,104.74736842105263,20.526785714285715
3.98,166.66666666666666,184.91666666666666,104.84210526315789,20.741071428571427
4.00,165.16666666666666,183.75,105.42105263157895,20.107142857142858
4.01,162.5,181.91666666666666,104.67368421052632,20.5625
4.03,160,179.16666666666666,104.26315789473684,20.348214285714285
4.05,157.5,176.25,103.23157894736842,20.339285714285715
4.06,153.83333333333334,172.83333333333334,103.23157894736842,20.160714285714285
4.08,149,170.75,103.17894736842105,20.258928571428573
4.10,145.16666666666666,169.58333333333334,104.06315789473685,20.357142857142858
4.11,142,167.58333333333334,105.14736842105263,19.723214285714285
4.13,138.83333333333334,167.83333333333334,105.12631578947368,19.446428571428573
4.15,136.83333333333334,167.91666666666666,105.3578947368421,19.151785714285715
4.16,135.16666666666666,167,104.84210526315789,18.142857142857142
4.18,135.33333333333334,167.41666666666666,104.23157894736842,19.125
4.20,132.16666666666666,169,104.14736842105263,19.5625
4.21,128.5,171.41666666666666,105.09473684210526,20.196428571428573
4.23,128.66666666666666,173.58333333333334,105.98947368421052,20.053571428571427
4.25,130.16666666666666,179,106.17894736842105,20.5625
4.26,135.5,183.5,106.3578947368421,20.133928571428573
4.28,142,186.08333333333334,107.32631578947368,19.901785714285715
4.30,149.66666666666666,189.08333333333334,106.96842105263158,19.044642857142858
4.31,155.33333333333334,191.16666666666666,107.50526315789473,18.767857142857142
4.33,159,191,107.88421052631578,19.366071428571427
4.35,160.33333333333334,189.91666666666666,108.29473684210527,19.375
4.36,161.16666666666666,190.75,108.16842105263157,19.714285714285715
4.38,162.66666666666666,192.66666666666666,107.90526315789474,19.285714285714285
4.40,164.16666666666666,193.5,107.73684210526316,19.044642857142858
4.41,164,194.08333333333334,107.27368421052631,18.1875
4.43,164.5,195.5,106.2421052631579,16.964285714285715
4.45,165.83333333333334,196,105.21052631578948,16.991071428571427
4.46,167.33333333333334,195.66666666666666,105.02105263157895,17.446428571428573
4.48,169.33333333333334,196.75,104.36842105263158,18.044642857142858
4.50,168.33333333333334,196.41666666666666,104.28421052631579,18.446428571428573
4.51,166.83333333333334,194.58333333333334,104.51578947368421,18.508928571428573
4.53,166.66666666666666,194.16666666666666,104.28421052631579,17.803571428571427
4.55,166.16666666666666,191.41666666666666,103.88421052631578,18.526785714285715
4.56,166,191.66666666666666,103.84210526315789,18.857142857142858
4.58,164.83333333333334,191.16666666666666,104.05263157894737,19.491071428571427
4.60,164.5,190.66666666666666,104.4421052631579,19.910714285714285
4.61,165.66666666666666,191.83333333333334,104.14736842105263,19.705357142857142
4.63,164.33333333333334,192.25,104.47368421052632,19.839285714285715
4.65,164.33333333333334,192.25,104.67368421052632,20.25
4.66,164.83333333333334,193.25,103.77894736842106,19.9375
4.68,165.5,194.58333333333334,103.06315789473685,19.571428571428573
4.70,166,193.58333333333334,103.2,19.3125
4.71,166.5,193.33333333333334,102.7578947368421,19.607142857142858
4.73,166.33333333333334,192.75,102.71578947368421,18.901785714285715
4.75,166.66666666666666,192,102.56842105263158,18.714285714285715
4.76,167.66666666666666,190.75,102.26315789473684,20.035714285714285
4.78,167.83333333333334,189.5,103.03157894736842,20.125
4.80,171.66666666666666,187.16666666666666,103.18947368421053,18.991071428571427
4.81,172,185.91666666666666,103.01052631578948,18.625
4.83,171.66666666666666,186.58333333333334,102.92631578947369,18.205357142857142
4.85,172.5,187.5,102.90526315789474,18.491071428571427
4.86,173.66666666666666,187.33333333333334,102.72631578947369,17.8125
4.88,175.66666666666666,186.41666666666666,102.18947368421053,18.080357142857142
4.90,176.16666666666666,186.33333333333334,101.69473684210526,17.321428571428573
4.91,177.33333333333334,186.25,100.84210526315789,17
4.93,177.16666666666666,188.75,100.3578947368421,17.3125
4.95,177.5,189.16666666666666,100.4421052631579,17.044642857142858
4.96,177.66666666666666,189.83333333333334,100.4,16.508928571428573
4.98,176.5,190.16666666666666,100.54736842105264,16.598214285714285
5.00,175.33333333333334,189.91666666666666,101.2,16.821428571428573
5.01,175.66666666666666,189.16666666666666,100.10526315789474,17.008928571428573
5.03,175.66666666666666,188.25,100.26315789473684,16.75
5.05,175.5,188.41666666666666,100.47368421052632,16.616071428571427
5.06,178.83333333333334,190.41666666666666,100.3157894736842,16.267857142857142
5.08,177.5,190.41666666666666,100.7578947368421,16.883928571428573
5.10,176.33333333333334,191.33333333333334,100.90526315789474,16.75
5.11,175.83333333333334,192.83333333333334,100.6842105263158,16.5
5.13,178.33333333333334,192.08333333333334,101.69473684210526,16.178571428571427
5.15,178.16666666666666,192.83333333333334,102.16842105263157,16.071428571428573
5.16,176.5,192.75,102.50526315789473,16.107142857142858
5.18,177.33333333333334,190.75,101.93684210526315,16.705357142857142
5.20,175.16666666666666,189.91666666666666,102.45263157894736,16.848214285714285
5.21,174.33333333333334,189.75,103.25263157894737,17.348214285714285
5.23,172,187.58333333333334,103.57894736842105,17.303571428571427
5.25,171.5,184.58333333333334,103.9578947368421,16.517857142857142
5.26,170.66666666666666,181.25,103.89473684210526,16.491071428571427
5.28,170,179.25,103.98947368421052,17.017857142857142
5.30,169.5,178.5,104.83157894736843,16.982142857142858
5.31,168.33333333333334,178.25,105.70526315789473,17.964285714285715
5.33,166.83333333333334,178.75,106.07368421052631,19.339285714285715
5.35,164.33333333333334,179.41666666666666,105.86315789473684,19.535714285714285
5.36,163,183.5,107.32631578947368,20.375
5.38,162.66666666666666,182.66666666666666,106.51578947368421,19.776785714285715
5.40,160.66666666666666,183.33333333333334,106.0421052631579,20.25
5.41,159.5,184.75,106.02105263157895,21.026785714285715
5.43,158,183.08333333333334,105.61052631578947,21.991071428571427
5.45,155.66666666666666,185.25,105.54736842105264,23.276785714285715
5.46,154.5,185.25,106.2,23.0625
5.48,153.66666666666666,185.16666666666666,106.03157894736842,22.732142857142858
5.50,153.33333333333334,187.91666666666666,106.28421052631579,22.785714285714285
5.51,151.33333333333334,190.5,105.71578947368421,22.5625
5.53,151,191.08333333333334,106.3157894736842,22.544642857142858
5.55,150.16666666666666,191.41666666666666,106.62105263157895,22.107142857142858
5.56,150.66666666666666,192.58333333333334,106.26315789473684,22.017857142857142
5.58,150.83333333333334,192.58333333333334,105.85263157894737,22.223214285714285
5.60,151,193.08333333333334,106.38947368421053,22.151785714285715
5.61,153.66666666666666,193.33333333333334,106.36842105263158,21.3125
5.63,155.5,194.91666666666666,106.6842105263158,20.723214285714285
5.65,157,196.33333333333334,107.48421052631579,21.392857142857142
5.66,157.5,196.41666666666666,107.66315789473684,21.303571428571427
5.68,158,197.58333333333334,107.54736842105264,21.339285714285715
5.70,158.83333333333334,197.33333333333334,107.72631578947369,20.964285714285715
5.71,158.16666666666666,198,107.29473684210527,20.669642857142858
5.73,157.66666666666666,197.66666666666666,106.86315789473684,20.946428571428573
5.75,160,196.75,106.72631578947369,20.607142857142858
5.76,159.5,196.75,106.51578947368421,20.901785714285715
5.78,159.66666666666666,197.33333333333334,105.81052631578947,21.035714285714285
5.80,160.33333333333334,199.08333333333334,107.49473684210527,21.151785714285715
5.81,160.16666666666666,198.66666666666666,107.9578947368421,21.741071428571427
5.83,160.16666666666666,199,108.83157894736843,21.071428571428573
5.85,158.66666666666666,197.58333333333334,108.6,19.982142857142858
5.86,157.5,196.25,108.3578947368421,20.357142857142858
5.88,159,196.16666666666666,108.83157894736843,21.151785714285715
5.90,159.33333333333334,196.33333333333334,109.2421052631579,22.714285714285715
5.91,161.16666666666666,197.83333333333334,110.21052631578948,22.410714285714285
5.93,161.16666666666666,197.83333333333334,110.5578947368421,21.5
5.95,159.66666666666666,199.25,111.52631578947368,22.803571428571427
5.96,161.83333333333334,199.33333333333334,111.62105263157895,22.75
5.98,161.5,199.16666666666666,111.34736842105264,22.1875
6.00,159.66666666666666,199.33333333333334,110.3578947368421,22.5
6.01,160.16666666666666,199.25,109.98947368421052,22.669642857142858
6.03,162.5,200.33333333333334,110.0421052631579,22.383928571428573
6.05,162.33333333333334,202.5,110.08421052631579,21.625
6.06,164.33333333333334,203.41666666666666,110.28421052631579,20.410714285714285
6.08,164.66666666666666,205.58333333333334,109.9578947368421,20
6.10,163,205.25,109.58947368421053,21.035714285714285
6.11,163.33333333333334,204.58333333333334,108.8,20.5
6.13,163,204.66666666666666,108.69473684210526,19.4375
6.15,163.66666666666666,205.16666666666666,108.2421052631579,20.125
6.16,165.83333333333334,203.08333333333334,107.6842105263158,19.964285714285715
6.18,165.16666666666666,200.16666666666666,106.81052631578947,20.241071428571427
6.20,164.83333333333334,198.75,106.11578947368422,19.991071428571427
6.21,166.33333333333334,198.16666666666666,106.18947368421053,19.767857142857142
6.23,169,197.08333333333334,106.09473684210526,20.214285714285715
6.25,169.66666666666666,195.16666666666666,104.89473684210526,19.571428571428573
6.26,171.66666666666666,194.33333333333334,104.3157894736842,20.017857142857142
6.28,172.5,194.58333333333334,104.11578947368422,20.348214285714285
6.30,172,193.33333333333334,103.41052631578947,21.151785714285715
6.31,174,193.25,103.10526315789474,20.901785714285715
6.33,174,191.33333333333334,104.07368421052631,20.526785714285715
6.35,176.16666666666666,191.25,105.38947368421053,20.401785714285715
6.36,175.66666666666666,191.16666666666666,105.43157894736842,20.348214285714285
6.38,176.16666666666666,189.91666666666666,105.91578947368421,20.348214285714285
6.40,177,188.66666666666666,105.61052631578947,20.464285714285715
6.41,176.33333333333334,189,104.87368421052632,21.142857142857142
6.43,176,189.5,103.89473684210526,20.607142857142858
6.45,176.33333333333334,188.33333333333334,102.45263157894736,20.267857142857142
6.46,178.16666666666666,188.41666666666666,102,20.8125
6.48,177.33333333333334,189.41666666666666,102.90526315789474,21.196428571428573
6.50,176.33333333333334,187.75,103.57894736842105,21.223214285714285
6.51,177.33333333333334,186.66666666666666,103.54736842105264,20.910714285714285
6.53,177.5,185.58333333333334,104.28421052631579,20.375
6.55,175.5,184.75,104.21052631578948,20.25
6.56,176,185.75,104.92631578947369,20.3125
6.58,174.33333333333334,185.83333333333334,105.09473684210526,19.982142857142858
6.60,174.5,187.25,104.22105263157894,20.241071428571427
6.61,172.16666666666666,188.66666666666666,104.23157894736842,19.910714285714285
6.63,172.16666666666666,187.25,104.3578947368421,19.392857142857142
6.65,170,187.75,104.16842105263157,18.598214285714285
6.66,169.83333333333334,189.25,103.45263157894736,18.517857142857142
6.68,167.5,188.33333333333334,103.38947368421053,18.955357142857142
6.70,165.83333333333334,187.91666666666666,103.13684210526316,18.544642857142858
6.71,164,190.5,102.66315789473684,19.232142857142858
6.73,162.33333333333334,192.83333333333334,103.56842105263158,19.589285714285715
6.75,159.66666666666666,192.83333333333334,103.82105263157895,19.482142857142858
6.76,159,192.66666666666666,102.43157894736842,18.946428571428573
6.78,159.16666666666666,193.16666666666666,102.13684210526316,19.678571428571427
6.80,157.83333333333334,194.91666666666666,101.7578947368421,19.741071428571427
6.81,155.16666666666666,195.58333333333334,101.2421052631579,20.955357142857142
6.83,153.16666666666666,194.5,104.26315789473684,22.080357142857142
6.85,152,192.83333333333334,106.08421052631579,23.089285714285715
6.86,149.83333333333334,191.91666666666666,106.66315789473684,22.598214285714285
6.88,146.5,189.5,107.5578947368421,21.973214285714285
6.90,143.16666666666666,188.33333333333334,108.02105263157895,21.410714285714285
6.91,140.33333333333334,186.66666666666666,108.16842105263157,23.098214285714285
6.93,140.16666666666666,186.16666666666666,107.05263157894737,22.955357142857142
6.95,137.83333333333334,185.16666666666666,107.23157894736842,23.178571428571427
6.96,137.66666666666666,184.5,106.42105263157895,22.098214285714285
6.98,135.83333333333334,184.08333333333334,105.84210526315789,21.419642857142858
7.00,135.16666666666666,185.66666666666666,104.94736842105263,20.660714285714285
7.01,136,185.41666666666666,104.16842105263157,19.419642857142858
7.03,135.33333333333334,184.58333333333334,103.83157894736843,18.696428571428573
7.05,135.33333333333334,186.16666666666666,104.4421052631579,18.8125
7.06,138.83333333333334,187.08333333333334,104.88421052631578,19.089285714285715
7.08,138,187.75,104.71578947368421,19.008928571428573
7.10,136,187,105.09473684210526,20.508928571428573
7.11,136,188.08333333333334,105.25263157894737,21.294642857142858
7.13,136.16666666666666,187.58333333333334,105.45263157894736,21.714285714285715
7.15,137,186.75,106.8,22.732142857142858
7.16,137,186.75,107.81052631578947,23.857142857142858
7.18,138.83333333333334,187.83333333333334,107.6421052631579,24.375
7.20,144.16666666666666,190.58333333333334,107.97894736842105,25.3125
7.21,145.16666666666666,191.5,108.56842105263158,25.883928571428573
7.23,147,190.91666666666666,109,27.598214285714285
7.25,148.33333333333334,190.5,109.46315789473684,28.6875
7.26,147.33333333333334,190.08333333333334,109.71578947368421,28.964285714285715
7.28,151.16666666666666,189.16666666666666,110.14736842105263,28.642857142857142
7.30,150.83333333333334,187.83333333333334,110.3157894736842,27.464285714285715
7.31,150.16666666666666,187.41666666666666,109.72631578947369,27.035714285714285
7.33,149.83333333333334,187.08333333333334,110.03157894736842,28.017857142857142
7.35,150.5,186.58333333333334,110.06315789473685,28.044642857142858
7.37,149.5,185.91666666666666,109.73684210526316,28.214285714285715
7.38,148.66666666666666,186.25,109.53684210526316,28.1875
7.40,149.5,187.08333333333334,109.86315789473684,28.214285714285715
7.41,149.5,187.25,110.88421052631578,28.660714285714285
7.43,150.33333333333334,187.58333333333334,110.38947368421053,28.428571428571427
7.45,150.66666666666666,185.83333333333334,110.87368421052632,28.598214285714285
7.46,151.66666666666666,184,110.52631578947368,28.428571428571427
7.48,153.33333333333334,182.58333333333334,110.16842105263157,28.071428571428573
7.50,154,182,109.9578947368421,28.410714285714285
7.51,155,180.16666666666666,110.72631578947369,27.651785714285715
7.53,156.16666666666666,181.08333333333334,110.88421052631578,27.017857142857142
7.55,157.16666666666666,181.58333333333334,111.96842105263158,26.669642857142858
7.56,159.66666666666666,181.75,112.13684210526316,26.267857142857142
7.58,159.66666666666666,182.33333333333334,111.47368421052632,26.419642857142858
7.60,161.16666666666666,183.66666666666666,112.21052631578948,25.258928571428573
7.61,162.83333333333334,184.08333333333334,111.83157894736843,24.339285714285715
7.63,163.66666666666666,186.08333333333334,111.53684210526316,23.428571428571427
7.65,165.83333333333334,186.91666666666666,111.3578947368421,22.946428571428573
7.66,164.33333333333334,188.25,110.86315789473684,22.482142857142858
7.68,162.66666666666666,187.66666666666666,111.3578947368421,23.0625
7.70,161.5,187.66666666666666,111.11578947368422,23.044642857142858
7.71,160.83333333333334,188.58333333333334,110.8,24.125
7.73,162.66666666666666,188.41666666666666,110.6,24.625
7.75,164,189.66666666666666,111.29473684210527,24.8125
7.76,162.66666666666666,189.83333333333334,111.6,25.142857142857142
7.78,164.33333333333334,190.66666666666666,111.43157894736842,25.044642857142858
7.80,168.66666666666666,190.75,111.90526315789474,24.294642857142858
7.81,172.33333333333334,189.25,112.34736842105264,23.696428571428573
7.83,170.33333333333334,189.33333333333334,112.41052631578947,23.080357142857142
7.85,170.66666666666666,190.33333333333334,111.38947368421053,22.696428571428573
7.86,172.5,189.66666666666666,110.6421052631579,22.535714285714285
7.88,174,190.16666666666666,109.56842105263158,22.125
7.90,174.66666666666666,188.08333333333334,109.14736842105263,22.25
7.91,173.66666666666666,184.5,108.49473684210527,22.080357142857142
7.93,175,184.75,108.82105263157895,21.473214285714285
7.95,176.83333333333334,184.16666666666666,108.92631578947369,21.482142857142858
7.96,177,183.58333333333334,108.45263157894736,21.446428571428573
7.98,177.5,181.25,108.10526315789474,21.830357142857142
8.00,177.16666666666666,178.83333333333334,108.3578947368421,22.089285714285715
8.01,178.33333333333334,177.58333333333334,107.69473684210526,22.839285714285715
8.03,179.33333333333334,176,106.49473684210527,22.794642857142858
8.05,181.83333333333334,177.08333333333334,105.57894736842105,22.660714285714285
8.06,181.66666666666666,177.75,105.2,22.419642857142858
8.08,183,179.08333333333334,105.78947368421052,22.598214285714285
8.11,184.33333333333334,181.83333333333334,106.10526315789474,22.214285714285715
8.11,184.5,183.33333333333334,106.7578947368421,22.026785714285715
8.13,184,186.91666666666666,107.25263157894737,21.214285714285715
8.15,184.16666666666666,189.41666666666666,106.50526315789473,20.723214285714285
8.16,185.66666666666666,189.75,106.11578947368422,20.660714285714285
8.18,185.66666666666666,192.08333333333334,107.23157894736842,20.991071428571427
8.20,184.83333333333334,193.33333333333334,107,20.5625
8.21,188.5,192.08333333333334,106.0421052631579,20.607142857142858
8.23,187.33333333333334,192.33333333333334,106.25263157894737,21.330357142857142
8.25,187,193.41666666666666,105.94736842105263,20.875
8.26,186.5,194.75,105.6,19.794642857142858
8.28,186,193.08333333333334,105.41052631578947,19.482142857142858
8.30,186.16666666666666,192,105.30526315789474,19.875
8.31,186.33333333333334,192,105.21052631578948,19.258928571428573
8.33,186,193,105.09473684210526,19.517857142857142
8.35,185.5,194.16666666666666,104.84210526315789,19.803571428571427
8.36,184.83333333333334,192.33333333333334,104.41052631578947,20.392857142857142
8.38,185,190.83333333333334,103.30526315789474,20.482142857142858
8.40,183.83333333333334,189.41666666666666,102.61052631578947,21.1875
8.41,184.16666666666666,188.58333333333334,101.83157894736843,20.0625
8.43,183.33333333333334,187.41666666666666,102.05263157894737,19.910714285714285
8.45,182.83333333333334,185.25,101.11578947368422,19.267857142857142
8.46,182.33333333333334,183.41666666666666,101.16842105263157,18.75
8.48,181.5,181.83333333333334,101.67368421052632,18.883928571428573
8.50,181,180.5,101.56842105263158,18.883928571428573
8.51,180.16666666666666,179.66666666666666,101.51578947368421,18.160714285714285
8.53,180.33333333333334,179.25,101.56842105263158,18.401785714285715
8.55,179.66666666666666,179.58333333333334,101.7578947368421,18.669642857142858
8.56,178.16666666666666,180.66666666666666,102.52631578947368,18.205357142857142
8.58,177.5,181.08333333333334,103.26315789473684,19.008928571428573
8.60,176.16666666666666,180.08333333333334,103.09473684210526,19.151785714285715
8.61,176,181.25,103.57894736842105,19.982142857142858
8.63,176.83333333333334,181.41666666666666,103.9578947368421,19.589285714285715
8.65,176.16666666666666,181.58333333333334,104.3578947368421,19.223214285714285
8.66,176.83333333333334,181.58333333333334,104.30526315789474,19.232142857142858
8.68,176.66666666666666,180.75,105.13684210526316,18.535714285714285
8.70,175.16666666666666,182.83333333333334,104.98947368421052,18.776785714285715
8.71,175,185,104.96842105263158,18.857142857142858
8.73,175.16666666666666,187.91666666666666,104.85263157894737,19.258928571428573
8.75,173,188.16666666666666,105.47368421052632,18.607142857142858
8.76,173.83333333333334,187.58333333333334,105.77894736842106,19.669642857142858
8.78,173.33333333333334,189.41666666666666,106.88421052631578,20.008928571428573
8.80,172,189.58333333333334,107.15789473684211,20.285714285714285
8.81,171.5,190.83333333333334,106.5578947368421,20.696428571428573
8.83,170,191.08333333333334,106.73684210526316,21.642857142857142
8.85,168.16666666666666,191.66666666666666,107.12631578947368,22.008928571428573
8.86,165.66666666666666,192,106.84210526315789,22.178571428571427
8.88,165.83333333333334,190.41666666666666,106.3578947368421,22.419642857142858
8.90,163.33333333333334,189.5,106.65263157894736,22.946428571428573
8.91,160.33333333333334,188.75,106.30526315789474,23.178571428571427
8.93,157.5,186.58333333333334,106.02105263157895,23.821428571428573
8.95,154.33333333333334,184.66666666666666,105.61052631578947,23.553571428571427
8.96,151.33333333333334,182.33333333333334,106.37894736842105,23.339285714285715
8.98,147.66666666666666,182,107.10526315789474,23.589285714285715
9.00,142.5,181.08333333333334,106.54736842105264,23.0625
9.01,138.33333333333334,180.5,107,23.125
9.03,134.83333333333334,180.08333333333334,107.22105263157894,23.330357142857142
9.05,133.33333333333334,179.58333333333334,106.71578947368421,22.678571428571427
9.06,135.16666666666666,180.33333333333334,106.53684210526316,22.464285714285715
9.08,134.66666666666666,180,105.97894736842105,22.1875
9.10,136.66666666666666,181.33333333333334,105.89473684210526,22.1875
9.11,138.83333333333334,182,106.3157894736842,21.955357142857142
9.13,141,180.75,107.6421052631579,22.848214285714285
9.15,144.16666666666666,179.08333333333334,108.29473684210527,23.919642857142858
9.16,146.66666666666666,178.16666666666666,108.27368421052631,23.330357142857142
9.18,147.33333333333334,177.75,108.45263157894736,23.482142857142858
9.20,148.16666666666666,178,108.32631578947368,23.428571428571427
9.21,153,180,108.0421052631579,23.785714285714285
9.23,153.83333333333334,180.58333333333334,107.05263157894737,24.25
9.25,155.5,181.66666666666666,107.65263157894736,23.9375
9.26,157,183.33333333333334,107.6,23.758928571428573
9.28,160.16666666666666,185.75,108.25263157894737,23.205357142857142
9.30,161.83333333333334,189.33333333333334,108.65263157894736,23.4375
9.31,164.66666666666666,190.25,109.16842105263157,22.8125
9.33,165.5,190.41666666666666,109.36842105263158,21.455357142857142
9.35,168.83333333333334,189.25,108.69473684210526,21.875
9.36,168.66666666666666,188.16666666666666,108.78947368421052,21.5625
9.38,167.66666666666666,187.5,108.28421052631579,22.196428571428573
9.40,168.16666666666666,186.83333333333334,108.33684210526316,22.035714285714285
9.41,167.66666666666666,185.16666666666666,109.3578947368421,22.1875
9.43,166.5,184.91666666666666,109.82105263157895,22.901785714285715
9.45,165.66666666666666,182.41666666666666,110.71578947368421,23.776785714285715
9.46,165.66666666666666,181.08333333333334,110.5578947368421,23.741071428571427
9.48,166.5,179.33333333333334,110.41052631578947,23.883928571428573
9.50,165,177.83333333333334,110.4421052631579,24.071428571428573
9.51,168.83333333333334,178.91666666666666,110.66315789473684,23.6875
9.53,168.66666666666666,180.58333333333334,110.82105263157895,23.125
9.55,165.5,181.25,110.21052631578948,23.455357142857142
9.56,162.33333333333334,183.08333333333334,109.73684210526316,24.419642857142858
9.58,158.16666666666666,182.41666666666666,109.21052631578948,24.241071428571427
9.60,155.16666666666666,182.25,108.94736842105263,23.508928571428573
9.61,156.83333333333334,186.25,108.37894736842105,22.464285714285715
9.63,159.5,187.91666666666666,108.29473684210527,22.169642857142858
9.65,160,188.91666666666666,108.17894736842105,21.830357142857142
9.66,162.33333333333334,188.33333333333334,108.08421052631579,20.857142857142858
9.68,164.66666666666666,190.41666666666666,107.98947368421052,19.946428571428573
9.70,165.66666666666666,192.66666666666666,108.06315789473685,19.866071428571427
9.71,165.83333333333334,193,107.4421052631579,20.776785714285715
9.73,164.5,193.5,106.17894736842105,20.142857142857142
9.75,161.83333333333334,193.83333333333334,105.57894736842105,20.875
9.76,159.16666666666666,193.75,104.87368421052632,19.758928571428573
9.78,156.5,192.66666666666666,104.70526315789473,19.705357142857142
9.80,155.66666666666666,192.83333333333334,104.23157894736842,19.830357142857142
9.81,159,193.33333333333334,105.38947368421053,19.401785714285715
9.83,160.83333333333334,193.25,106.6,19.125
9.85,160.33333333333334,193.25,106.22105263157894,19.660714285714285
9.86,162.83333333333334,194,106.17894736842105,19.267857142857142
9.88,163,192.75,105.28421052631579,20.276785714285715
9.90,163,192.58333333333334,104.77894736842106,20.589285714285715
9.91,162.5,192.83333333333334,103.50526315789473,20.464285714285715
9.93,160.33333333333334,192.83333333333334,102.88421052631578,19.892857142857142
9.95,157.83333333333334,193.33333333333334,101.50526315789473,19.473214285714285
9.96,156.83333333333334,192.66666666666666,101.29473684210527,20.419642857142858
9.98,156.16666666666666,192.58333333333334,101.65263157894736,20.330357142857142
10.00,156,192.58333333333334,102.0421052631579,19.776785714285715
10.01,155.83333333333334,192,102.34736842105264,19.464285714285715
10.03,154.5,189.66666666666666,102.98947368421052,19.125
10.05,154.16666666666666,186.25,102.98947368421052,18.598214285714285
10.06,156.33333333333334,185.75,103.71578947368421,18.169642857142858
10.08,156.33333333333334,185.58333333333334,103.15789473684211,18.714285714285715
10.10,155.83333333333334,184.66666666666666,103.12631578947368,18.446428571428573
10.11,155.5,184.5,102.61052631578947,18.464285714285715
10.13,155.66666666666666,184.16666666666666,102.32631578947368,19.75
